id,claim,model,repetition,label,explanation,confidence,valid_json,raw_text
10,Is there anything he accuses Hillary of that he is not guilty of?,llama-3.2-1b,20,sarcastic,"The claim is using a rhetorical question to highlight the hypocrisy of the speaker, implying that the speaker is not accusing Hillary of anything, but rather is accusing her of being dishonest or hypocritical. The tone is ironic and mocking, making it sarcastic.",80,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The claim is using a rhetorical question to highlight the hypocrisy of the speaker, implying that the speaker is not accusing Hillary of anything, but rather is accusing her of being dishonest or hypocritical. The tone is ironic and mocking, making it sarcastic.\"", \""confidence\"": 80}"""
11,if you're not even lvl 30 on your main account no you are not ready,llama-3.2-1b,20,sarcastic,"This claim is sarcastic because it's a tongue-in-cheek comment that implies the opposite of what the speaker is saying. The phrase 'not even lvl 30' is a sarcastic way of saying 'not even close to being ready', which is a common criticism of low-level characters in MMORPGs. The speaker is making a humorous comment about someone's lack of progress, which is ironic given the claim itself.",0,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""This claim is sarcastic because it's a tongue-in-cheek comment that implies the opposite of what the speaker is saying. The phrase 'not even lvl 30' is a sarcastic way of saying 'not even close to being ready', which is a common criticism of low-level characters in MMORPGs. The speaker is making a humorous comment about someone's lack of progress, which is ironic given the claim itself.\"", \""confidence\"": 0}"""
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,llama-3.2-1b,20,sarcastic,"The claim is using hyperbolic language ('fkin hilarious') to express a negative opinion, which is a hallmark of sarcasm. The phrase 'obvs wrong' is also a clear indicator of sarcasm. The mention of 'galaxy collapse' as a meme reinforces the sarcastic tone.",0,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The claim is using hyperbolic language ('fkin hilarious') to express a negative opinion, which is a hallmark of sarcasm. The phrase 'obvs wrong' is also a clear indicator of sarcasm. The mention of 'galaxy collapse' as a meme reinforces the sarcastic tone.\"", \""confidence\"": 0}"""
13,That title belongs to Joe Warren.,llama-3.2-1b,20,sarcastic,"The claim is presented in a formal and objective tone, which suggests a sarcastic tone.",50,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The claim is presented in a formal and objective tone, which suggests a sarcastic tone.\"", \""confidence\"": 50}"""
0,They were too brown to be real Christians,llama-3.2-1b,21,sarcastic,"The statement 'They were too brown to be real Christians' is a sarcastic comment because it is a humorous way of saying that the person is not actually a real Christian. The use of the word 'too' implies that the person is not brown, but rather, they are brown-skinned. The tone is ironic and mocking, which is characteristic of sarcasm. The fact that the person is not a real Christian is not being taken literally, but rather, it is being used as a humorous observation.",0,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The statement 'They were too brown to be real Christians' is a sarcastic comment because it is a humorous way of saying that the person is not actually a real Christian. The use of the word 'too' implies that the person is not brown, but rather, they are brown-skinned. The tone is ironic and mocking, which is characteristic of sarcasm. The fact that the person is not a real Christian is not being taken literally, but rather, it is being used as a humorous observation.\"", \""confidence\"": 0}"""
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,llama-3.2-1b,21,sarcastic,"The claim is using a hyperbolic expression, which is a rhetorical device that exaggerates a situation for emphasis or effect. The phrase 'jammed it' is an idiomatic expression that implies something was forced or inserted without permission. The addition of 'behind the finger' adds more hyperbole, suggesting that the speaker is being facetious or ironic. Therefore, the claim is sarcastic.",80,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The claim is using a hyperbolic expression, which is a rhetorical device that exaggerates a situation for emphasis or effect. The phrase 'jammed it' is an idiomatic expression that implies something was forced or inserted without permission. The addition of 'behind the finger' adds more hyperbole, suggesting that the speaker is being facetious or ironic. Therefore, the claim is sarcastic.\"", \""confidence\"": 80}"""
2,The Browns don't know shit when it comes to QB's.,llama-3.2-1b,21,sarcastic,"The claim is using hyperbole to express frustration with the Browns' QB's, implying they are incompetent. The phrase 'don't know shit' is a strong indicator of sarcasm.",100,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The claim is using hyperbole to express frustration with the Browns' QB's, implying they are incompetent. The phrase 'don't know shit' is a strong indicator of sarcasm.\"", \""confidence\"": 100}"""
3,Mario didn't play as many games,llama-3.2-1b,21,sarcastic,"This claim is sarcastic because it is making a joke about Mario not playing as many games, which is not a realistic or factual statement. It is using a hyperbolic expression to convey a negative opinion.",80,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""This claim is sarcastic because it is making a joke about Mario not playing as many games, which is not a realistic or factual statement. It is using a hyperbolic expression to convey a negative opinion.\"", \""confidence\"": 80}"""
6,"Amazing, there was actually a time when Xbox Live didn't exist.",llama-3.2-1b,21,sarcastic,"The claim is ironic or mocking, implying that Xbox Live didn't exist in the past, while also acknowledging that it's a historical fact. The use of 'Amazing' at the beginning is a clear indicator of sarcasm.",80,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The claim is ironic or mocking, implying that Xbox Live didn't exist in the past, while also acknowledging that it's a historical fact. The use of 'Amazing' at the beginning is a clear indicator of sarcasm.\"", \""confidence\"": 80}"""
9,"Synical ploy for SF, there must be an election coming up!",llama-3.2-1b,21,sarcastic,"The claim is sarcastic because it uses a rhetorical question to express skepticism about the possibility of an election in San Francisco. The phrase 'Synical ploy for SF' is a sarcastic way of saying 'fake' or 'deceptive'. The tone is ironic and mocking, implying that the speaker is not genuinely concerned about the election. The use of the phrase 'there must be an election coming up!' is also a sarcastic way of expressing doubt. Therefore, the claim is sarcastic.",80,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""The claim is sarcastic because it uses a rhetorical question to express skepticism about the possibility of an election in San Francisco. The phrase 'Synical ploy for SF' is a sarcastic way of saying 'fake' or 'deceptive'. The tone is ironic and mocking, implying that the speaker is not genuinely concerned about the election. The use of the phrase 'there must be an election coming up!' is also a sarcastic way of expressing doubt. Therefore, the claim is sarcastic.\"", \""confidence\"": 80}"""
10,Is there anything he accuses Hillary of that he is not guilty of?,llama-3.2-1b,21,sarcastic,"This claim is sarcastic because it is a rhetorical question that implies the speaker is skeptical of the claim, but doesn't actually mean to be sarcastic. The phrase 'he accuses' is a common way to begin a question, but it's not meant to be taken literally. The speaker is likely using irony to express their skepticism. The rest of the claim is literal, as the speaker is asking if there is anything he accuses Hillary of that he is not guilty of.",0,True,"""{\""label\"": \""sarcastic\"", \""explanation\"": \""This claim is sarcastic because it is a rhetorical question that implies the speaker is skeptical of the claim, but doesn't actually mean to be sarcastic. The phrase 'he accuses' is a common way to begin a question, but it's not meant to be taken literally. The speaker is likely using irony to express their skepticism. The rest of the claim is literal, as the speaker is asking if there is anything he accuses Hillary of that he is not guilty of.\"", \""confidence\"": 0}"""
